NAME,B01001_002E,state,county,tract,block group
"Block Group 1, Census Tract 4054, Delaware County, Pennsylvania",345,42,045,405400,1
"Block Group 3, Census Tract 4087, Delaware County, Pennsylvania",872,42,045,408700,3
"Block Group 2, Census Tract 4099.03, Delaware County, Pennsylvania",558,42,045,409903,2
"Block Group 2, Census Tract 4103.01, Delaware County, Pennsylvania",2203,42,045,410301,2
"Block Group 1, Census Tract 4103.01, Delaware County, Pennsylvania",379,42,045,410301,1
"Block Group 1, Census Tract 4003.02, Delaware County, Pennsylvania",154,42,045,400302,1
"Block Group 4, Census Tract 4015.02, Delaware County, Pennsylvania",320,42,045,401502,4
"Block Group 1, Census Tract 4027, Delaware County, Pennsylvania",801,42,045,402700,1
"Block Group 3, Census Tract 4043, Delaware County, Pennsylvania",270,42,045,404300,3
"Block Group 1, Census Tract 4032, Delaware County, Pennsylvania",554,42,045,403200,1
"Block Group 1, Census Tract 4034.01, Delaware County, Pennsylvania",466,42,045,403401,1
"Block Group 2, Census Tract 4037.02, Delaware County, Pennsylvania",826,42,045,403702,2
"Block Group 4, Census Tract 4033, Delaware County, Pennsylvania",849,42,045,403300,4
"Block Group 5, Census Tract 4033, Delaware County, Pennsylvania",481,42,045,403300,5
"Block Group 3, Census Tract 4039.02, Delaware County, Pennsylvania",676,42,045,403902,3
"Block Group 1, Census Tract 4035.02, Delaware County, Pennsylvania",390,42,045,403502,1
"Block Group 4, Census Tract 4036.01, Delaware County, Pennsylvania",386,42,045,403601,4
"Block Group 2, Census Tract 4036.01, Delaware County, Pennsylvania",635,42,045,403601,2
"Block Group 1, Census Tract 4041.02, Delaware County, Pennsylvania",641,42,045,404102,1
"Block Group 4, Census Tract 4041.02, Delaware County, Pennsylvania",618,42,045,404102,4
"Block Group 1, Census Tract 4103.02, Delaware County, Pennsylvania",1853,42,045,410302,1
"Block Group 1, Census Tract 4068.03, Delaware County, Pennsylvania",1032,42,045,406803,1
"Block Group 1, Census Tract 4069.02, Delaware County, Pennsylvania",1228,42,045,406902,1
"Block Group 3, Census Tract 4004.02, Delaware County, Pennsylvania",624,42,045,400402,3
"Block Group 4, Census Tract 4011.04, Delaware County, Pennsylvania",350,42,045,401104,4
"Block Group 1, Census Tract 4013.01, Delaware County, Pennsylvania",1065,42,045,401301,1
"Block Group 1, Census Tract 4090, Delaware County, Pennsylvania",763,42,045,409000,1
"Block Group 3, Census Tract 4090, Delaware County, Pennsylvania",782,42,045,409000,3
"Block Group 2, Census Tract 4099.02, Delaware County, Pennsylvania",577,42,045,409902,2
"Block Group 1, Census Tract 4071.01, Delaware County, Pennsylvania",784,42,045,407101,1
"Block Group 2, Census Tract 4064.01, Delaware County, Pennsylvania",510,42,045,406401,2
"Block Group 2, Census Tract 4080.02, Delaware County, Pennsylvania",376,42,045,408002,2
"Block Group 2, Census Tract 4086, Delaware County, Pennsylvania",213,42,045,408600,2
"Block Group 1, Census Tract 4065, Delaware County, Pennsylvania",402,42,045,406500,1
"Block Group 1, Census Tract 4022, Delaware County, Pennsylvania",553,42,045,402200,1
"Block Group 3, Census Tract 4063, Delaware County, Pennsylvania",335,42,045,406300,3
"Block Group 5, Census Tract 4078.02, Delaware County, Pennsylvania",543,42,045,407802,5
"Block Group 3, Census Tract 4078.02, Delaware County, Pennsylvania",283,42,045,407802,3
"Block Group 3, Census Tract 4074.04, Delaware County, Pennsylvania",588,42,045,407404,3
"Block Group 1, Census Tract 4018, Delaware County, Pennsylvania",724,42,045,401800,1
"Block Group 5, Census Tract 4019, Delaware County, Pennsylvania",367,42,045,401900,5
"Block Group 3, Census Tract 4062.01, Delaware County, Pennsylvania",770,42,045,406201,3
"Block Group 2, Census Tract 4075.02, Delaware County, Pennsylvania",521,42,045,407502,2
"Block Group 1, Census Tract 4029, Delaware County, Pennsylvania",309,42,045,402900,1
"Block Group 3, Census Tract 4052, Delaware County, Pennsylvania",571,42,045,405200,3
"Block Group 3, Census Tract 4083, Delaware County, Pennsylvania",522,42,045,408300,3
"Block Group 1, Census Tract 4078.06, Delaware County, Pennsylvania",486,42,045,407806,1
"Block Group 1, Census Tract 4094, Delaware County, Pennsylvania",701,42,045,409400,1
"Block Group 1, Census Tract 4100, Delaware County, Pennsylvania",856,42,045,410000,1
"Block Group 2, Census Tract 4081.02, Delaware County, Pennsylvania",661,42,045,408102,2
"Block Group 2, Census Tract 4085, Delaware County, Pennsylvania",497,42,045,408500,2
"Block Group 4, Census Tract 4085, Delaware County, Pennsylvania",503,42,045,408500,4
"Block Group 1, Census Tract 4095, Delaware County, Pennsylvania",813,42,045,409500,1
"Block Group 3, Census Tract 4096.01, Delaware County, Pennsylvania",961,42,045,409601,3
"Block Group 1, Census Tract 4098.02, Delaware County, Pennsylvania",466,42,045,409802,1
"Block Group 5, Census Tract 4038, Delaware County, Pennsylvania",576,42,045,403800,5
"Block Group 4, Census Tract 4003.01, Delaware County, Pennsylvania",790,42,045,400301,4
"Block Group 3, Census Tract 4003.01, Delaware County, Pennsylvania",959,42,045,400301,3
"Block Group 2, Census Tract 4007, Delaware County, Pennsylvania",944,42,045,400700,2
"Block Group 2, Census Tract 4010, Delaware County, Pennsylvania",279,42,045,401000,2
"Block Group 1, Census Tract 4015.01, Delaware County, Pennsylvania",632,42,045,401501,1
"Block Group 2, Census Tract 4025, Delaware County, Pennsylvania",441,42,045,402500,2
"Block Group 1, Census Tract 4014.01, Delaware County, Pennsylvania",497,42,045,401401,1
"Block Group 3, Census Tract 4014.02, Delaware County, Pennsylvania",388,42,045,401402,3
"Block Group 2, Census Tract 4016, Delaware County, Pennsylvania",421,42,045,401600,2
"Block Group 4, Census Tract 4074.01, Delaware County, Pennsylvania",385,42,045,407401,4
"Block Group 1, Census Tract 4066, Delaware County, Pennsylvania",605,42,045,406600,1
"Block Group 2, Census Tract 4069.04, Delaware County, Pennsylvania",1599,42,045,406904,2
"Block Group 1, Census Tract 4078.04, Delaware County, Pennsylvania",407,42,045,407804,1
"Block Group 2, Census Tract 4040.04, Delaware County, Pennsylvania",1168,42,045,404004,2
"Block Group 2, Census Tract 4061, Delaware County, Pennsylvania",576,42,045,406100,2
"Block Group 4, Census Tract 4038, Delaware County, Pennsylvania",318,42,045,403800,4
"Block Group 1, Census Tract 4021, Delaware County, Pennsylvania",585,42,045,402100,1
"Block Group 3, Census Tract 4021, Delaware County, Pennsylvania",401,42,045,402100,3
"Block Group 5, Census Tract 4041.02, Delaware County, Pennsylvania",350,42,045,404102,5
"Block Group 1, Census Tract 4050, Delaware County, Pennsylvania",203,42,045,405000,1
"Block Group 1, Census Tract 4097.02, Delaware County, Pennsylvania",1009,42,045,409702,1
"Block Group 1, Census Tract 4031.01, Delaware County, Pennsylvania",746,42,045,403101,1
"Block Group 1, Census Tract 4031.03, Delaware County, Pennsylvania",718,42,045,403103,1
"Block Group 4, Census Tract 4078.01, Delaware County, Pennsylvania",678,42,045,407801,4
"Block Group 2, Census Tract 4079.02, Delaware County, Pennsylvania",433,42,045,407902,2
"Block Group 3, Census Tract 4068.01, Delaware County, Pennsylvania",547,42,045,406801,3
"Block Group 1, Census Tract 4068.02, Delaware County, Pennsylvania",442,42,045,406802,1
"Block Group 3, Census Tract 4076, Delaware County, Pennsylvania",333,42,045,407600,3
"Block Group 2, Census Tract 4069.03, Delaware County, Pennsylvania",821,42,045,406903,2
"Block Group 2, Census Tract 4070, Delaware County, Pennsylvania",487,42,045,407000,2
"Block Group 4, Census Tract 4097.01, Delaware County, Pennsylvania",440,42,045,409701,4
"Block Group 1, Census Tract 4098.03, Delaware County, Pennsylvania",397,42,045,409803,1
"Block Group 2, Census Tract 4101, Delaware County, Pennsylvania",1682,42,045,410100,2
"Block Group 4, Census Tract 4101, Delaware County, Pennsylvania",931,42,045,410100,4
"Block Group 3, Census Tract 4004.01, Delaware County, Pennsylvania",756,42,045,400401,3
"Block Group 3, Census Tract 4006, Delaware County, Pennsylvania",538,42,045,400600,3
"Block Group 2, Census Tract 4024, Delaware County, Pennsylvania",667,42,045,402400,2
"Block Group 2, Census Tract 4031.04, Delaware County, Pennsylvania",625,42,045,403104,2
"Block Group 4, Census Tract 4035.01, Delaware County, Pennsylvania",295,42,045,403501,4
"Block Group 1, Census Tract 4048, Delaware County, Pennsylvania",393,42,045,404800,1
"Block Group 1, Census Tract 4034.02, Delaware County, Pennsylvania",737,42,045,403402,1
"Block Group 1, Census Tract 4037.01, Delaware County, Pennsylvania",228,42,045,403701,1
"Block Group 1, Census Tract 4093, Delaware County, Pennsylvania",567,42,045,409300,1
"Block Group 4, Census Tract 4080.01, Delaware County, Pennsylvania",552,42,045,408001,4
"Block Group 5, Census Tract 4080.01, Delaware County, Pennsylvania",489,42,045,408001,5
"Block Group 1, Census Tract 4081.01, Delaware County, Pennsylvania",822,42,045,408101,1
"Block Group 4, Census Tract 4108, Delaware County, Pennsylvania",484,42,045,410800,4
"Block Group 7, Census Tract 4108, Delaware County, Pennsylvania",511,42,045,410800,7
"Block Group 1, Census Tract 4017, Delaware County, Pennsylvania",1311,42,045,401700,1
"Block Group 3, Census Tract 4104, Delaware County, Pennsylvania",680,42,045,410400,3
"Block Group 2, Census Tract 4105, Delaware County, Pennsylvania",335,42,045,410500,2
"Block Group 5, Census Tract 4105, Delaware County, Pennsylvania",537,42,045,410500,5
"Block Group 3, Census Tract 4106.01, Delaware County, Pennsylvania",376,42,045,410601,3
"Block Group 3, Census Tract 4106.02, Delaware County, Pennsylvania",653,42,045,410602,3
"Block Group 2, Census Tract 4107, Delaware County, Pennsylvania",452,42,045,410700,2
"Block Group 1, Census Tract 4108, Delaware County, Pennsylvania",650,42,045,410800,1
"Block Group 2, Census Tract 4015.02, Delaware County, Pennsylvania",455,42,045,401502,2
"Block Group 2, Census Tract 4065, Delaware County, Pennsylvania",388,42,045,406500,2
"Block Group 2, Census Tract 4053, Delaware County, Pennsylvania",803,42,045,405300,2
"Block Group 4, Census Tract 4006, Delaware County, Pennsylvania",236,42,045,400600,4
"Block Group 1, Census Tract 9801.01, Union County, Pennsylvania",3448,42,119,980101,1
"Block Group 1, Census Tract 9808, Union County, Pennsylvania",1023,42,119,980800,1
"Block Group 2, Census Tract 9808, Union County, Pennsylvania",979,42,119,980800,2
"Block Group 3, Census Tract 907, Union County, Pennsylvania",402,42,119,090700,3
"Block Group 4, Census Tract 907, Union County, Pennsylvania",449,42,119,090700,4
"Block Group 2, Census Tract 901.02, Union County, Pennsylvania",571,42,119,090102,2
"Block Group 3, Census Tract 901.02, Union County, Pennsylvania",1286,42,119,090102,3
"Block Group 1, Census Tract 902, Union County, Pennsylvania",481,42,119,090200,1
"Block Group 2, Census Tract 902, Union County, Pennsylvania",935,42,119,090200,2
"Block Group 4, Census Tract 902, Union County, Pennsylvania",1160,42,119,090200,4
"Block Group 1, Census Tract 903, Union County, Pennsylvania",747,42,119,090300,1
"Block Group 3, Census Tract 903, Union County, Pennsylvania",415,42,119,090300,3
"Block Group 1, Census Tract 904, Union County, Pennsylvania",922,42,119,090400,1
"Block Group 3, Census Tract 904, Union County, Pennsylvania",445,42,119,090400,3
"Block Group 1, Census Tract 905.02, Union County, Pennsylvania",889,42,119,090502,1
"Block Group 3, Census Tract 905.02, Union County, Pennsylvania",732,42,119,090502,3
"Block Group 4, Census Tract 905.02, Union County, Pennsylvania",1002,42,119,090502,4
"Block Group 2, Census Tract 906, Union County, Pennsylvania",368,42,119,090600,2
"Block Group 3, Census Tract 906, Union County, Pennsylvania",628,42,119,090600,3
"Block Group 2, Census Tract 907, Union County, Pennsylvania",593,42,119,090700,2
"Block Group 1, Census Tract 9805.01, Union County, Pennsylvania",1633,42,119,980501,1
"Block Group 1, Census Tract 901.02, Union County, Pennsylvania",649,42,119,090102,1
"Block Group 4, Census Tract 901.02, Union County, Pennsylvania",501,42,119,090102,4
"Block Group 3, Census Tract 902, Union County, Pennsylvania",520,42,119,090200,3
"Block Group 2, Census Tract 903, Union County, Pennsylvania",549,42,119,090300,2
"Block Group 2, Census Tract 904, Union County, Pennsylvania",690,42,119,090400,2
"Block Group 2, Census Tract 905.02, Union County, Pennsylvania",982,42,119,090502,2
"Block Group 1, Census Tract 906, Union County, Pennsylvania",1524,42,119,090600,1
"Block Group 1, Census Tract 907, Union County, Pennsylvania",279,42,119,090700,1
"Block Group 4, Census Tract 9609, Wayne County, Pennsylvania",369,42,127,960900,4
"Block Group 2, Census Tract 9613, Wayne County, Pennsylvania",772,42,127,961300,2
"Block Group 1, Census Tract 9613, Wayne County, Pennsylvania",812,42,127,961300,1
"Block Group 6, Census Tract 9607, Wayne County, Pennsylvania",408,42,127,960700,6
"Block Group 5, Census Tract 9607, Wayne County, Pennsylvania",282,42,127,960700,5
"Block Group 4, Census Tract 9607, Wayne County, Pennsylvania",355,42,127,960700,4
"Block Group 1, Census Tract 9602, Wayne County, Pennsylvania",513,42,127,960200,1
"Block Group 1, Census Tract 9603, Wayne County, Pennsylvania",634,42,127,960300,1
"Block Group 1, Census Tract 9612, Wayne County, Pennsylvania",381,42,127,961200,1
"Block Group 3, Census Tract 9612, Wayne County, Pennsylvania",1142,42,127,961200,3
"Block Group 1, Census Tract 9605, Wayne County, Pennsylvania",257,42,127,960500,1
"Block Group 4, Census Tract 9605, Wayne County, Pennsylvania",741,42,127,960500,4
"Block Group 2, Census Tract 9606, Wayne County, Pennsylvania",666,42,127,960600,2
"Block Group 3, Census Tract 9606, Wayne County, Pennsylvania",616,42,127,960600,3
"Block Group 4, Census Tract 9606, Wayne County, Pennsylvania",587,42,127,960600,4
"Block Group 1, Census Tract 9606, Wayne County, Pennsylvania",595,42,127,960600,1
"Block Group 2, Census Tract 9610, Wayne County, Pennsylvania",480,42,127,961000,2
"Block Group 1, Census Tract 9610, Wayne County, Pennsylvania",832,42,127,961000,1
"Block Group 3, Census Tract 9610, Wayne County, Pennsylvania",579,42,127,961000,3
"Block Group 1, Census Tract 9614, Wayne County, Pennsylvania",678,42,127,961400,1
"Block Group 1, Census Tract 9604, Wayne County, Pennsylvania",645,42,127,960400,1
"Block Group 2, Census Tract 9608, Wayne County, Pennsylvania",1234,42,127,960800,2
"Block Group 1, Census Tract 9608, Wayne County, Pennsylvania",273,42,127,960800,1
"Block Group 4, Census Tract 9608, Wayne County, Pennsylvania",420,42,127,960800,4
"Block Group 2, Census Tract 9601, Wayne County, Pennsylvania",240,42,127,960100,2
"Block Group 3, Census Tract 9609, Wayne County, Pennsylvania",358,42,127,960900,3
"Block Group 2, Census Tract 9602, Wayne County, Pennsylvania",532,42,127,960200,2
"Block Group 2, Census Tract 9604, Wayne County, Pennsylvania",437,42,127,960400,2
"Block Group 2, Census Tract 9611, Wayne County, Pennsylvania",731,42,127,961100,2
"Block Group 2, Census Tract 9614, Wayne County, Pennsylvania",342,42,127,961400,2
"Block Group 1, Census Tract 9609, Wayne County, Pennsylvania",603,42,127,960900,1
"Block Group 2, Census Tract 9609, Wayne County, Pennsylvania",3521,42,127,960900,2
"Block Group 3, Census Tract 9607, Wayne County, Pennsylvania",402,42,127,960700,3
"Block Group 2, Census Tract 9607, Wayne County, Pennsylvania",332,42,127,960700,2
"Block Group 1, Census Tract 9607, Wayne County, Pennsylvania",223,42,127,960700,1
"Block Group 2, Census Tract 9603, Wayne County, Pennsylvania",619,42,127,960300,2
"Block Group 3, Census Tract 9605, Wayne County, Pennsylvania",261,42,127,960500,3
"Block Group 2, Census Tract 9605, Wayne County, Pennsylvania",464,42,127,960500,2
"Block Group 4, Census Tract 9610, Wayne County, Pennsylvania",582,42,127,961000,4
"Block Group 1, Census Tract 9611, Wayne County, Pennsylvania",1054,42,127,961100,1
"Block Group 3, Census Tract 9604, Wayne County, Pennsylvania",367,42,127,960400,3
"Block Group 3, Census Tract 9608, Wayne County, Pennsylvania",410,42,127,960800,3
"Block Group 1, Census Tract 9601, Wayne County, Pennsylvania",385,42,127,960100,1
"Block Group 3, Census Tract 9602, Wayne County, Pennsylvania",456,42,127,960200,3
"Block Group 2, Census Tract 9612, Wayne County, Pennsylvania",688,42,127,961200,2
"Block Group 1, Census Tract 222, Dauphin County, Pennsylvania",379,42,043,022200,1
"Block Group 2, Census Tract 222, Dauphin County, Pennsylvania",722,42,043,022200,2
"Block Group 3, Census Tract 222, Dauphin County, Pennsylvania",381,42,043,022200,3
"Block Group 1, Census Tract 223, Dauphin County, Pennsylvania",482,42,043,022300,1
"Block Group 3, Census Tract 223, Dauphin County, Pennsylvania",659,42,043,022300,3
"Block Group 4, Census Tract 223, Dauphin County, Pennsylvania",314,42,043,022300,4
